from_HexID,to_HexID,Month,TimeIndex,OriginType,DestinationType,Energy_kWh_day,Energy_kWh_annual,DeltaPrice_SEK_per_kWh,PriceComp_SEK_day,PriceComp_SEK_annual
11,10,January,33,fast,fast,12.023109517448024,372.71639504088876,0.0,0.0,0.0
15,8,January,33,fast,fast,8.385808105049506,259.9600512565347,0.0,0.0,0.0
29,30,January,33,fast,fast,2.73491640067121,84.78240842080751,0.0,0.0,0.0
34,27,January,33,fast,medium,1.8022825378390621,55.870758673010926,0.0,0.0,0.0
10,9,January,34,fast,fast,7.158180835135584,221.90360588920308,0.0,0.0,0.0
10,11,January,34,fast,fast,2.297582359304739,71.22505313844691,0.0,0.0,0.0
24,16,January,34,fast,fast,6.490744640496665,201.2130838553966,0.0,0.0,0.0
34,27,January,34,medium,medium,12.755821372270617,395.43046254038916,0.0,0.0,0.0
50,43,January,34,fast,fast,1.9037130270610447,59.01510383889239,0.0,0.0,0.0
14,13,January,35,fast,fast,23.784007173279633,737.3042223716686,0.0,0.0,0.0
29,30,January,35,fast,fast,8.491703611274396,263.2428119495063,0.0,0.0,0.0
44,43,January,35,fast,fast,3.2990748649449855,102.27132081329455,0.0,0.0,0.0
14,13,January,36,fast,fast,15.095364459885062,467.9562982564369,0.0,0.0,0.0
4,11,January,38,fast,fast,0.6994932056427352,21.68428937492479,0.0,0.0,0.0
51,43,January,39,fast,fast,2.0740279286661547,64.2948657886508,0.0,0.0,0.0
50,43,February,2,fast,fast,1.002375122423004,28.06650342784411,0.0,0.0,0.0
45,53,February,3,fast,fast,1.1871025107648663,33.238870301416256,0.0,0.0,0.0
50,43,February,3,fast,fast,0.7557997298061849,21.162392434573178,0.0,0.0,0.0
50,51,February,3,fast,medium,2.5949446983592495,72.65845155405898,0.0,0.0,0.0
45,53,February,4,fast,fast,4.3568892443349725,121.99289884137923,0.0,0.0,0.0
27,34,February,14,fast,fast,8.028540684501962,224.79913916605494,0.0,0.0,0.0
27,34,February,15,fast,fast,9.252288883145738,259.06408872808066,0.0,0.0,0.0
13,21,February,16,fast,medium,1.3379891547825196,37.46369633391055,0.0,0.0,0.0
15,7,February,16,fast,medium,6.481363411250856,181.47817551502396,0.0,0.0,0.0
15,8,February,16,fast,fast,13.976217278848976,391.3340838077713,0.0,0.0,0.0
30,38,February,16,fast,fast,0.3027530047000795,8.477084131602226,0.0,0.0,0.0
33,25,February,16,fast,fast,7.478117850833058,209.38729982332563,0.0,0.0,0.0
39,48,February,16,fast,medium,10.936688471155549,306.22727719235536,0.0,0.0,0.0
40,48,February,16,fast,medium,5.479473000188875,153.4252440052885,0.0,0.0,0.0
1,2,February,17,fast,medium,0.27029344225694985,7.568216383194596,0.0,0.0,0.0
1,9,February,17,fast,medium,3.4113217965987004,95.51701030476362,0.0,0.0,0.0
15,7,February,17,medium,medium,31.50861765740415,882.2412944073162,0.0,0.0,0.0
