from_HexID,to_HexID,Month,TimeIndex,Distance_km,Energy_kWh_day,Energy_kWh_annual,Yarc,Trips,Tail_kWh
15,7,September,27,1.0885,9.272239166666667,278.167175,1.0,-0.0,9.272239166666667
15,7,September,28,1.0885,9.272239166666669,278.16717500000004,1.0,-0.0,9.272239166666669
15,7,September,29,1.0885,0.47925583333329413,14.377674999998824,1.0,-0.0,0.47925583333329413
15,7,September,30,1.0885,0.47925583333329413,14.377674999998824,1.0,-0.0,0.47925583333329413
15,7,September,33,1.0885,3.8957245320203198,116.8717359606096,1.0,-0.0,3.8957245320203198
15,8,April,16,1.082,13.976217278848974,419.28651836546925,1.0,-0.0,13.976217278848974
15,8,April,22,1.082,10.352883555754575,310.58650667263726,1.0,-0.0,10.352883555754575
15,8,April,23,1.082,17.09821248947419,512.9463746842257,1.0,0.0,17.09821248947419
15,8,April,24,1.082,27.378877541141904,821.3663262342571,1.0,1.0,7.378877541141904
15,8,April,25,1.082,25.0,750.0,1.0,1.0,5.0
15,8,April,26,1.082,25.0,750.0,1.0,1.0,5.0
15,8,April,27,1.082,23.934963195203707,718.0488958561112,1.0,1.0,3.934963195203707
15,8,April,28,1.082,24.408061523495448,732.2418457048634,1.0,1.0,4.408061523495448
15,8,April,29,1.082,17.83633916666667,535.090175,1.0,-0.0,17.83633916666667
15,8,April,30,1.082,19.758518983055225,592.7555694916567,1.0,-0.0,19.758518983055225
15,8,April,31,1.082,9.057599259040707,271.7279777712212,1.0,-0.0,9.057599259040707
15,8,April,32,1.082,1.061684597215919,31.85053791647757,1.0,-0.0,1.061684597215919
15,8,April,34,1.082,3.882049879860798,116.46149639582393,1.0,-0.0,3.882049879860798
15,8,April,35,1.082,1.5758861666666673,47.27658500000002,1.0,-0.0,1.5758861666666673
15,8,April,36,1.082,1.5758861666666668,47.276585000000004,1.0,-0.0,1.5758861666666668
15,8,April,37,1.082,0.5914872571852423,17.74461771555727,1.0,-0.0,0.5914872571852423
15,8,April,38,1.082,2.534024916666664,76.02074749999991,1.0,-0.0,2.534024916666664
15,8,August,16,1.082,13.976217278848976,433.26273564431824,1.0,-0.0,13.976217278848976
15,8,August,23,1.082,17.661586407103826,547.5091786202186,1.0,0.0,17.66158640710381
15,8,August,24,1.082,23.846190677147817,739.2319109915824,1.0,1.0,3.846190677147817
15,8,August,25,1.082,12.065114516129032,374.01855,1.0,-0.0,12.065114516129032
15,8,August,26,1.082,12.065114516129032,374.01855,1.0,-0.0,12.065114516129032
15,8,August,27,1.082,23.011836998967027,713.3669469679778,1.0,1.0,3.011836998966853
15,8,August,28,1.082,23.484935327258768,728.0329951450218,1.0,1.0,3.484935327258743
15,8,August,29,1.082,10.435723709677422,323.5074350000001,1.0,-0.0,10.435723709677422
15,8,August,30,1.082,10.435723709677422,323.5074350000001,1.0,-0.0,10.435723709677422
15,8,August,31,1.082,2.7279876085030725,84.56761586359525,1.0,-0.0,2.7279876085030725
15,8,August,34,1.082,2.569430369108111,79.65234144235144,1.0,-0.0,2.569430369108111
15,8,August,35,1.082,0.7630242279510377,23.65375106648217,1.0,-0.0,0.7630242279510377
15,8,December,16,1.082,13.976217278848976,433.26273564431824,1.0,-0.0,13.976217278848976
15,8,December,23,1.082,17.661586407103822,547.5091786202184,1.0,-0.0,17.661586407103822
15,8,December,24,1.082,23.846190677147817,739.2319109915824,1.0,1.0,3.846190677147817
15,8,December,25,1.082,0.7428448387096784,23.02819000000003,1.0,-0.0,0.7428448387096784
15,8,December,26,1.082,10.17217941954732,315.3375620059669,1.0,-0.0,10.17217941954732
15,8,December,27,1.082,25.0,775.0,1.0,1.0,5.0
15,8,December,28,1.082,25.0,775.0,1.0,1.0,5.0
15,8,December,33,1.082,8.385808105049534,259.96005125653556,1.0,-0.0,8.385808105049534
15,8,February,16,1.082,13.976217278848974,391.33408380777126,1.0,-0.0,13.976217278848974
15,8,February,23,1.082,17.661586407103822,494.524419398907,1.0,-0.0,17.661586407103822
15,8,February,24,1.082,23.846190677147817,667.6933389601388,1.0,1.0,3.846190677147817
15,8,February,25,1.082,7.800347232142859,218.40972250000004,1.0,-0.0,7.800347232142859
15,8,February,26,1.082,10.17217941954732,284.82102374732494,1.0,-0.0,10.17217941954732
15,8,February,27,1.082,25.0,700.0,1.0,1.0,5.0
15,8,February,28,1.082,25.0,700.0,1.0,1.0,5.0
15,8,February,29,1.082,6.436750803571431,180.22902250000007,1.0,-0.0,6.436750803571431
15,8,February,30,1.082,6.436750803571431,180.22902250000007,1.0,-0.0,6.436750803571431
15,8,February,33,1.082,1.9628249111435148,54.95909751201842,1.0,-0.0,1.9628249111435148
15,8,January,16,1.082,13.976217278848976,433.26273564431824,1.0,-0.0,13.976217278848976
15,8,January,23,1.082,17.661586407103826,547.5091786202186,1.0,-0.0,17.661586407103826
15,8,January,24,1.082,23.846190677147817,739.2319109915824,1.0,1.0,3.846190677147817
15,8,January,25,1.082,3.5552812903225837,110.2137200000001,1.0,-0.0,3.5552812903225837
15,8,January,26,1.082,10.17217941954732,315.3375620059669,1.0,-0.0,10.17217941954732
15,8,January,27,1.082,25.0,775.0,1.0,1.0,5.0
15,8,January,28,1.082,25.0,775.0,1.0,1.0,5.0
15,8,January,33,1.082,8.385808105049534,259.96005125653556,1.0,-0.0,8.385808105049534
15,8,July,16,1.082,13.976217278848974,433.2627356443182,1.0,-0.0,13.976217278848974
15,8,July,22,1.082,0.6458200288728602,20.020420895058663,1.0,-0.0,0.6458200288728602
15,8,July,23,1.082,17.661586407103826,547.5091786202186,1.0,-0.0,17.661586407103826
15,8,July,24,1.082,23.846190677147817,739.2319109915824,1.0,1.0,3.846190677147817
15,8,July,25,1.082,15.704328870967746,486.83419500000014,1.0,-0.0,15.704328870967746
15,8,July,26,1.082,15.704328870967746,486.83419500000014,1.0,-0.0,15.704328870967746
15,8,July,27,1.082,21.30954949896703,660.5960344679779,1.0,1.0,1.30954949896703
15,8,July,28,1.082,21.78264782725877,675.2620826450219,1.0,1.0,1.7826478272587707
15,8,July,29,1.082,12.724267580645162,394.452295,1.0,-0.0,12.724267580645162
15,8,July,30,1.082,12.724267580645162,394.452295,1.0,-0.0,12.724267580645162
15,8,July,31,1.082,3.6586143826966167,113.41704586359512,1.0,-0.0,3.6586143826966167
15,8,July,34,1.082,4.056819320721012,125.76139894235138,1.0,-0.0,4.056819320721012
15,8,July,35,1.082,1.1875587903225826,36.81432250000006,1.0,-0.0,1.1875587903225826
15,8,July,36,1.082,2.9606332732830567,91.77963147177476,1.0,-0.0,2.9606332732830567
15,8,July,37,1.082,1.9706116181395332,61.08896016232553,1.0,-0.0,1.9706116181395332
15,8,July,38,1.082,1.1624029032258065,36.034490000000005,1.0,-0.0,1.1624029032258065
15,8,June,16,1.082,13.976217278848974,419.28651836546925,1.0,-0.0,13.976217278848974
15,8,June,22,1.082,10.575136722421242,317.25410167263726,1.0,-0.0,10.575136722421242
15,8,June,23,1.082,17.661586407103822,529.8475922131147,1.0,-0.0,17.661586407103822
15,8,June,24,1.082,26.425488707808626,792.7646612342587,1.0,1.0,6.425488707808626
15,8,June,25,1.082,25.0,750.0,1.0,1.0,5.0
15,8,June,26,1.082,25.0,750.0,1.0,1.0,5.0
15,8,June,27,1.082,25.0,750.0,1.0,1.0,5.0
15,8,June,28,1.082,25.0,750.0,1.0,1.0,5.0
15,8,June,29,1.082,21.642069583333335,649.2620875,1.0,1.0,1.6420695833333312
15,8,June,30,1.082,22.09074696688734,662.7224090066202,1.0,1.0,2.090746966887341
15,8,June,31,1.082,12.104403009040707,363.1320902712212,1.0,-0.0,12.104403009040707
15,8,June,32,1.082,4.108488347215923,123.25465041647769,1.0,-0.0,4.108488347215923
15,8,June,33,1.082,0.5902547638825801,17.707642916477404,1.0,-0.0,0.5902547638825801
15,8,June,34,1.082,10.703736379860798,321.11209139582394,1.0,-0.0,10.703736379860798
15,8,June,35,1.082,4.580997833333333,137.429935,1.0,-0.0,4.580997833333333
15,8,June,36,1.082,4.580997833333334,137.42993500000003,1.0,-0.0,4.580997833333334
15,8,June,37,1.082,1.26083125,37.824937500000004,1.0,-0.0,1.26083125
15,8,June,38,1.082,1.26083125,37.824937500000004,1.0,-0.0,1.26083125
15,8,March,16,1.082,13.976217278848974,433.2627356443182,1.0,-0.0,13.976217278848974
15,8,March,23,1.082,17.661586407103826,547.5091786202186,1.0,-0.0,17.661586407103826
15,8,March,24,1.082,23.846190677147817,739.2319109915824,1.0,1.0,3.846190677147817
15,8,March,25,1.082,11.430227500000004,354.33705250000014,1.0,-0.0,11.430227500000004
15,8,March,26,1.082,11.430227500000004,354.33705250000014,1.0,-0.0,11.430227500000004
15,8,March,27,1.082,25.0,775.0,1.0,1.0,5.0
15,8,March,28,1.082,25.0,775.0,1.0,1.0,5.0
15,8,March,29,1.082,7.199129435483871,223.1730125,1.0,-0.0,7.199129435483871
15,8,March,30,1.082,7.199129435483871,223.1730125,1.0,-0.0,7.199129435483871
15,8,March,31,1.082,1.8880641407611325,58.52998836359511,1.0,-0.0,1.8880641407611325
15,8,March,34,1.082,1.0482675465274625,32.496293942351336,1.0,-0.0,1.0482675465274625
15,8,March,37,1.082,0.11988076491935476,3.7163037124999976,1.0,-0.0,0.11988076491935476
15,8,March,38,1.082,2.5,77.5,1.0,-0.0,2.5
15,8,May,16,1.082,13.976217278848974,433.2627356443182,1.0,-0.0,13.976217278848974
15,8,May,22,1.082,16.067093819195442,498.0799083950587,1.0,0.0,16.067093819195442
15,8,May,23,1.082,17.661586407103822,547.5091786202184,1.0,-0.0,17.661586407103822
15,8,May,24,1.082,23.846190677147817,739.2319109915824,1.0,1.0,3.846190677147817
15,8,May,25,1.082,25.0,775.0,1.0,1.0,5.0
15,8,May,26,1.082,25.0,775.0,1.0,1.0,5.0
15,8,May,27,1.082,25.0,775.0,1.0,1.0,5.0
15,8,May,28,1.082,25.0,775.0,1.0,1.0,5.0
15,8,May,29,1.082,24.4627895967742,758.3464775000002,1.0,1.0,4.462789596774201
15,8,May,30,1.082,24.4627895967742,758.3464775000002,1.0,1.0,4.462789596774201
15,8,May,31,1.082,12.410997769793386,384.740930863595,1.0,-0.0,12.410997769793386
15,8,May,32,1.082,4.415083107968604,136.86757634702673,1.0,-0.0,4.415083107968604
15,8,May,34,1.082,7.3893229497532715,229.0690114423514,1.0,-0.0,7.3893229497532715
15,8,May,35,1.082,3.4319641129032266,106.39088750000002,1.0,-0.0,3.4319641129032266
15,8,May,36,1.082,5.788214112903228,179.43463750000006,1.0,-0.0,5.788214112903228
15,8,May,37,1.082,3.318780645161288,102.88219999999993,1.0,-0.0,3.318780645161288
15,8,May,38,1.082,3.318780645161288,102.88219999999993,1.0,-0.0,3.318780645161288
15,8,November,16,1.082,13.976217278848974,419.28651836546925,1.0,-0.0,13.976217278848974
15,8,November,19,1.082,2.4217736513850814,72.65320954155244,1.0,-0.0,2.4217736513850814
15,8,November,23,1.082,17.661586407103826,529.8475922131148,1.0,-0.0,17.661586407103826
15,8,November,24,1.082,23.846190677147817,715.3857203144345,1.0,1.0,3.846190677147817
15,8,November,25,1.082,3.6034226666666695,108.10268000000009,1.0,-0.0,3.6034226666666695
15,8,November,26,1.082,10.172179419547348,305.16538258642044,1.0,-0.0,10.172179419547348
15,8,November,27,1.082,25.0,750.0,1.0,1.0,5.0
15,8,November,28,1.082,25.0,750.0,1.0,1.0,5.0
15,8,November,33,1.082,8.385808105049534,251.57424315148603,1.0,-0.0,8.385808105049534
15,8,October,16,1.082,13.976217278848974,433.2627356443182,1.0,-0.0,13.976217278848974
15,8,October,23,1.082,17.661586407103826,547.5091786202186,1.0,-0.0,17.661586407103826
15,8,October,24,1.082,23.846190677147817,739.2319109915824,1.0,1.0,3.846190677147817
15,8,October,25,1.082,6.7262518548387105,208.5138075,1.0,-0.0,6.7262518548387105
15,8,October,26,1.082,10.17217941954732,315.3375620059669,1.0,-0.0,10.17217941954732
15,8,October,27,1.082,25.0,775.0,1.0,1.0,5.0
15,8,October,28,1.082,25.0,775.0,1.0,1.0,5.0
15,8,October,29,1.082,2.918474354838712,90.47270500000008,1.0,-0.0,2.918474354838712
15,8,October,30,1.082,2.918474354838712,90.47270500000008,1.0,-0.0,2.918474354838712
15,8,October,33,1.082,8.385808105049534,259.96005125653556,1.0,-0.0,8.385808105049534
15,8,September,16,1.082,13.976217278848974,419.28651836546925,1.0,0.0,13.976217278848974
15,8,September,23,1.082,17.661586407103826,529.8475922131148,1.0,-0.0,17.661586407103826
15,8,September,24,1.082,23.846190677147817,715.3857203144345,1.0,1.0,3.846190677147817
15,8,September,25,1.082,15.615903833333338,468.47711500000014,1.0,-0.0,15.615903833333338
15,8,September,26,1.082,15.615903833333338,468.47711500000014,1.0,-0.0,15.615903833333338
15,8,September,27,1.082,23.251099445203593,697.5329833561078,1.0,1.0,3.2510994452035042
15,8,September,28,1.082,23.72419777349533,711.7259332048599,1.0,1.0,3.72419777349533
15,8,September,29,1.082,9.919885166666667,297.596555,1.0,-0.0,9.919885166666667
15,8,September,30,1.082,9.919885166666667,297.596555,1.0,-0.0,9.919885166666667
15,8,September,33,1.082,4.490083573029215,134.70250719087645,1.0,-0.0,4.490083573029215
15,22,April,18,1.3667,32.10362366722478,963.1087100167434,1.0,1.0,12.103623667224657
15,22,April,19,1.3667,2.421773651385081,72.65320954155243,1.0,-0.0,2.421773651385081
15,22,April,22,1.3667,2.451018914425944,73.53056743277833,1.0,-0.0,2.451018914425944
15,22,April,23,1.3667,32.71146241645225,981.3438724935675,1.0,1.0,12.71146241645225
15,22,April,24,1.3667,14.497183780781334,434.91551342344,1.0,-0.0,14.497183780781334
15,22,April,25,1.3667,14.871957074834366,446.158712245031,1.0,-0.0,14.871957074834366
15,22,August,18,1.3667,32.10362366722478,995.2123336839682,1.0,1.0,12.103623667224781
15,22,August,19,1.3667,2.421773651385081,75.07498319293751,1.0,-0.0,2.421773651385081
15,22,August,23,1.3667,15.350771749785695,475.87392424335656,1.0,-0.0,15.350771749785695
15,22,December,18,1.3667,32.10362366722478,995.2123336839682,1.0,1.0,12.103623667224781
15,22,December,19,1.3667,2.421773651385081,75.07498319293751,1.0,-0.0,2.421773651385081
15,22,December,23,1.3667,15.350771749785695,475.87392424335656,1.0,-0.0,15.350771749785695
15,22,February,18,1.3667,32.10362366722478,898.9014626822939,1.0,1.0,12.103623667224657
15,22,February,19,1.3667,2.4217736513851094,67.80966223878306,1.0,-0.0,2.4217736513851094
15,22,February,23,1.3667,15.350771749786807,429.8216089940306,1.0,-0.0,15.350771749786807
15,22,January,18,1.3667,32.10362366722478,995.2123336839682,1.0,1.0,12.103623667224777
15,22,January,19,1.3667,2.421773651385081,75.07498319293751,1.0,-0.0,2.421773651385081
15,22,January,23,1.3667,15.350771749785695,475.87392424335656,1.0,-0.0,15.350771749785695
15,22,July,18,1.3667,32.10362366722478,995.2123336839682,1.0,1.0,12.103623667224781
15,22,July,19,1.3667,2.421773651385081,75.07498319293751,1.0,-0.0,2.421773651385081
15,22,July,23,1.3667,18.506061104624294,573.6878942433531,1.0,-0.0,18.506061104624294
15,22,June,11,1.3667,1.3437804999998804,40.31341499999641,1.0,-0.0,1.3437804999998804
15,22,June,18,1.3667,32.10362366722478,963.1087100167434,1.0,1.0,12.103623667224781
15,22,June,19,1.3667,2.4217736513850814,72.65320954155244,1.0,-0.0,2.4217736513850814
15,22,June,22,1.3667,4.847716081092614,145.4314824327784,1.0,-0.0,4.847716081092614
15,22,June,23,1.3667,33.664851249785585,1009.9455374935676,1.0,1.0,13.664851249785585
15,22,June,24,1.3667,15.450572614114662,463.5171784234399,1.0,-0.0,15.450572614114662
15,22,June,25,1.3667,15.035741741501038,451.07225224503117,1.0,-0.0,15.035741741501038
15,22,March,18,1.3667,32.10362366722478,995.2123336839682,1.0,1.0,12.103623667224783
15,22,March,19,1.3667,2.421773651385081,75.07498319293751,1.0,-0.0,2.421773651385081
15,22,March,23,1.3667,15.350771749785695,475.87392424335656,1.0,-0.0,15.350771749785695
15,22,May,18,1.3667,32.10362366722478,995.2123336839682,1.0,1.0,12.103623667224781
15,22,May,19,1.3667,2.4217736513850525,75.07498319293663,1.0,-0.0,2.4217736513850525
15,22,May,22,1.3667,13.670700917253185,423.7917284348488,1.0,-0.0,13.670700917253185
15,22,May,23,1.3667,19.483199183586088,603.9791746911687,1.0,-0.0,19.483199183586088
15,22,May,24,1.3667,18.02987064477547,558.9259899880396,1.0,-0.0,18.02987064477547
15,22,November,18,1.3667,32.10362366722478,963.1087100167434,1.0,1.0,12.103623667224777
15,22,November,23,1.3667,15.350771749785695,460.5231524935708,1.0,-0.0,15.350771749785695
15,22,October,18,1.3667,32.10362366722478,995.2123336839682,1.0,1.0,12.103623667224777
15,22,October,19,1.3667,2.421773651385081,75.07498319293751,1.0,-0.0,2.421773651385081
15,22,October,23,1.3667,15.350771749785695,475.87392424335656,1.0,-0.0,15.350771749785695
15,22,September,18,1.3667,32.10362366722478,963.1087100167434,1.0,1.0,12.103623667224781
15,22,September,19,1.3667,2.421773651385095,72.65320954155285,1.0,-0.0,2.421773651385095
15,22,September,23,1.3667,15.350771749785695,460.5231524935708,1.0,-0.0,15.350771749785695
15,23,April,17,1.2323,33.355430248525444,1000.6629074557633,1.0,1.0,13.355430248525444
15,23,April,18,1.2323,22.063997850368395,661.9199355110518,1.0,1.0,2.063997850368395
15,23,August,17,1.2323,33.355430248525444,1034.0183377042888,1.0,1.0,13.355430248525444
15,23,August,18,1.2323,22.063997850368395,683.9839333614202,1.0,1.0,2.063997850368395
15,23,August,24,1.2323,18.02987064477547,558.9259899880396,1.0,-0.0,18.02987064477547
15,23,December,17,1.2323,33.355430248525444,1034.0183377042888,1.0,1.0,13.355430248525444
15,23,December,18,1.2323,22.063997850368395,683.9839333614202,1.0,1.0,2.063997850368395
15,23,December,24,1.2323,18.029870644775414,558.9259899880378,1.0,-0.0,18.029870644775414
15,23,February,17,1.2323,33.355430248525415,933.9520469587117,1.0,1.0,13.355430248525415
15,23,February,18,1.2323,22.063997850368395,617.7919398103151,1.0,1.0,2.0639978503683936
15,23,February,24,1.2323,18.02987064477547,504.8363780537132,1.0,-0.0,18.02987064477547
15,23,January,17,1.2323,33.35543024852539,1034.018337704287,1.0,1.0,13.355430248525387
15,23,January,18,1.2323,22.063997850368395,683.9839333614202,1.0,1.0,2.063997850368395
15,23,January,24,1.2323,18.029870644775414,558.9259899880378,1.0,-0.0,18.029870644775414
15,23,July,17,1.2323,33.355430248525444,1034.0183377042888,1.0,1.0,13.355430248525417
15,23,July,18,1.2323,22.063997850368395,683.9839333614202,1.0,1.0,2.063997850368395
15,23,July,24,1.2323,18.02987064477547,558.9259899880396,1.0,-0.0,18.02987064477547
15,23,June,9,1.2323,0.6253052399049879,18.759157197149637,1.0,-0.0,0.6253052399049879
15,23,June,10,1.2323,1.7360850000000005,52.08255000000002,1.0,-0.0,1.7360850000000005
15,23,June,11,1.2323,1.3732274514472496,41.19682354341749,1.0,-0.0,1.3732274514472496
15,23,June,17,1.2323,33.355430248525444,1000.6629074557633,1.0,1.0,13.355430248525444
15,23,June,18,1.2323,22.063997850368395,661.9199355110518,1.0,1.0,2.063997850368395
15,23,March,17,1.2323,33.35543024852539,1034.018337704287,1.0,1.0,13.355430248525387
15,23,March,18,1.2323,22.063997850368395,683.9839333614202,1.0,1.0,2.0639978503679757
15,23,March,24,1.2323,18.02987064477547,558.9259899880396,1.0,-0.0,18.02987064477547
15,23,May,17,1.2323,33.355430248525444,1034.0183377042888,1.0,1.0,13.355430248525444
15,23,May,18,1.2323,22.063997850368395,683.9839333614202,1.0,1.0,2.0639978503683936
15,23,November,17,1.2323,33.35543024852539,1000.6629074557616,1.0,1.0,13.355430248525387
15,23,November,18,1.2323,22.063997850368395,661.9199355110518,1.0,1.0,2.063997850368395
15,23,November,24,1.2323,18.029870644775414,540.8961193432624,1.0,-0.0,18.029870644775414
15,23,October,17,1.2323,33.355430248525444,1034.0183377042888,1.0,1.0,13.355430248525444
15,23,October,18,1.2323,22.063997850368395,683.9839333614202,1.0,1.0,2.063997850368395
15,23,October,24,1.2323,18.02987064477547,558.9259899880396,1.0,-0.0,18.02987064477547
15,23,September,17,1.2323,33.355430248525444,1000.6629074557633,1.0,1.0,13.35543024852544
15,23,September,18,1.2323,22.063997850368395,661.9199355110518,1.0,1.0,2.0639978503679757
15,23,September,24,1.2323,18.02987064477547,540.8961193432641,1.0,-0.0,18.02987064477547
16,24,April,17,1.041,13.503823654091065,405.11470962273194,1.0,0.0,13.503823654091065
16,24,August,17,1.041,13.503823654091207,418.6185332768274,1.0,-0.0,13.503823654091207
16,24,December,17,1.041,13.503823654091207,418.6185332768274,1.0,0.0,13.503823654091207
16,24,February,17,1.041,13.503823654091207,378.1070623145538,1.0,-0.0,13.503823654091207
16,24,January,17,1.041,13.503823654091065,418.618533276823,1.0,-0.0,13.503823654091065
16,24,July,17,1.041,13.503823654091065,418.618533276823,1.0,-0.0,13.503823654091065
16,24,June,17,1.041,13.503823654091207,405.1147096227362,1.0,-0.0,13.503823654091207
16,24,March,17,1.041,13.503823654091065,418.618533276823,1.0,-0.0,13.503823654091065
16,24,May,17,1.041,13.503823654091207,418.6185332768274,1.0,-0.0,13.503823654091207
16,24,November,17,1.041,13.503823654091207,405.1147096227362,1.0,-0.0,13.503823654091207
16,24,October,17,1.041,13.503823654091207,418.6185332768274,1.0,-0.0,13.503823654091207
16,24,September,17,1.041,13.503823654091207,405.1147096227362,1.0,-0.0,13.503823654091207
17,9,April,26,1.3851,14.434377176937558,433.03131530812675,1.0,0.0,14.434377176937558
17,9,April,27,1.3851,8.0391506303915,241.174518911745,1.0,-0.0,8.0391506303915
17,9,April,28,1.3851,4.690420966346927,140.71262899040784,1.0,-0.0,4.690420966346927
17,9,August,28,1.3851,4.690420966346927,145.40304995675476,1.0,-0.0,4.690420966346927
17,9,December,28,1.3851,4.690420966346927,145.40304995675476,1.0,-0.0,4.690420966346927
17,9,February,28,1.3851,4.690420966346927,131.33178705771397,1.0,-0.0,4.690420966346927
17,9,January,28,1.3851,4.690420966346927,145.40304995675476,1.0,-0.0,4.690420966346927
17,9,June,26,1.3851,14.434377176937558,433.03131530812675,1.0,-0.0,14.434377176937558
17,9,June,27,1.3851,8.0391506303915,241.174518911745,1.0,-0.0,8.0391506303915
17,9,June,28,1.3851,4.690420966346927,140.71262899040784,1.0,-0.0,4.690420966346927
17,9,March,28,1.3851,4.690420966346927,145.40304995675476,1.0,-0.0,4.690420966346927
17,9,May,19,1.3851,5.730268939214714,177.63833711565613,1.0,-0.0,5.730268939214714
17,9,May,20,1.3851,4.163389551785464,129.0650761053494,1.0,-0.0,4.163389551785464
17,9,May,28,1.3851,4.690420966346927,145.40304995675476,1.0,-0.0,4.690420966346927
17,9,May,37,1.3851,0.1,3.1,1.0,-0.0,0.1
17,9,May,38,1.3851,0.1,3.1,1.0,-0.0,0.1
17,9,May,41,1.3851,0.1,3.1,1.0,-0.0,0.1
17,9,November,28,1.3851,4.690420966346931,140.71262899040792,1.0,-0.0,4.690420966346931
17,9,October,28,1.3851,4.690420966346927,145.40304995675476,1.0,-0.0,4.690420966346927
17,9,September,28,1.3851,0.1,3.0,1.0,-0.0,0.1
17,10,April,22,1.1152,4.38116631374842,131.43498941245258,1.0,-0.0,4.38116631374842
17,10,April,28,1.1152,54.038567222730634,1621.157016681919,1.0,2.0,14.038567222730634
17,10,April,29,1.1152,13.82797144926037,414.8391434778111,1.0,-0.0,13.82797144926037
17,10,August,28,1.1152,21.73799926040443,673.8779770725373,1.0,1.0,1.737999260404397
17,10,December,28,1.1152,4.060305066856042,125.8694570725373,1.0,-0.0,4.060305066856042
17,10,February,28,1.1152,13.458984352570333,376.85156187196935,1.0,-0.0,13.458984352570333
17,10,January,28,1.1152,4.060305066856042,125.8694570725373,1.0,-0.0,4.060305066856042
17,10,July,28,1.1152,58.72898818907757,1820.5986338614046,1.0,2.0,18.728988189077278
17,10,June,21,1.1152,31.468595248622826,944.0578574586848,1.0,1.0,11.468595248622826
17,10,June,22,1.1152,45.71067381981423,1371.320214594427,1.0,2.0,5.710673819814218
17,10,June,23,1.1152,10.128614077922926,303.8584223376878,1.0,-0.0,10.128614077922926
17,10,June,25,1.1152,19.999999000000024,599.9999700000008,1.0,-0.0,19.999999000000003
17,10,June,26,1.1152,22.76051878192783,682.8155634578349,1.0,1.0,2.7605187819278285
17,10,June,27,1.1152,36.17118946716293,1085.135684014888,1.0,1.0,16.17118946716293
17,10,June,28,1.1152,54.03856722273065,1621.1570166819195,1.0,2.0,14.038567222730649
17,10,June,29,1.1152,51.215166449260366,1536.454993477811,1.0,2.0,11.215166449260366
17,10,June,30,1.1152,19.99999900000016,599.9999700000047,1.0,0.0,19.999999
17,10,March,28,1.1152,4.060305066856042,125.8694570725373,1.0,-0.0,4.060305066856042
17,10,May,21,1.1152,23.960702111526047,742.7817654573074,1.0,1.0,3.9607021115260395
17,10,May,22,1.1152,38.202780682717446,1184.2862011642408,1.0,1.0,18.202780682717446
17,10,May,28,1.1152,54.03856722273066,1675.1955839046504,1.0,2.0,14.038567222730578
17,10,May,29,1.1152,13.82797144926037,428.66711492707145,1.0,-0.0,13.82797144926037
17,10,November,28,1.1152,4.060305066856042,121.80915200568126,1.0,-0.0,4.060305066856042
17,10,October,28,1.1152,4.060305066856042,125.8694570725373,1.0,-0.0,4.060305066856042
17,10,September,28,1.1152,18.628988189098607,558.8696456729582,1.0,-0.0,18.628988189098607
17,24,August,28,1.0749,32.30056796232622,1001.3176068321128,1.0,1.0,12.300567962326193
17,24,December,28,1.0749,49.978262155874596,1549.3261268321125,1.0,2.0,9.978262155874596
17,24,February,28,1.0749,40.579582870160294,1136.2283203644884,1.0,2.0,0.5795828701602872
17,24,January,28,1.0749,49.97826215587465,1549.3261268321141,1.0,2.0,9.978262155874539
17,24,March,28,1.0749,49.978262155874596,1549.3261268321125,1.0,2.0,9.978262155874596
17,24,November,28,1.0749,49.97826215587459,1499.3478646762376,1.0,2.0,9.978262155874589
17,24,October,28,1.0749,49.978262155874596,1549.3261268321125,1.0,2.0,9.978262155874592
17,24,September,28,1.0749,40.0,1200.0,1.0,2.0,0.0
18,10,April,30,1.2157,26.00447417302918,780.1342251908754,1.0,1.0,6.004474173029158
18,10,April,31,1.2157,33.89979984587934,1016.9939953763803,1.0,1.0,13.899799845879343
18,10,August,30,1.2157,13.82797144926037,428.66711492707145,1.0,-0.0,13.82797144926037
18,10,August,31,1.2157,7.920550110366108,245.53705342134936,1.0,-0.0,7.920550110366108
18,10,December,30,1.2157,13.827971449260376,428.6671149270717,1.0,-0.0,13.827971449260376
18,10,December,31,1.2157,7.920550110366108,245.53705342134936,1.0,-0.0,7.920550110366108
18,10,February,30,1.2157,13.82797144926037,387.1832005792903,1.0,-0.0,13.82797144926037
18,10,February,31,1.2157,7.920550110366111,221.77540309025113,1.0,-0.0,7.920550110366111
18,10,January,30,1.2157,13.827971449260408,428.66711492707265,1.0,-0.0,13.827971449260408
18,10,January,31,1.2157,7.920550110366108,245.53705342134936,1.0,-0.0,7.920550110366108
18,10,July,30,1.2157,26.004474173029177,806.1386993639045,1.0,1.0,6.004474173028976
18,10,July,31,1.2157,30.736100804439328,952.8191249376192,1.0,1.0,10.73610080443931
18,10,June,30,1.2157,26.004474173029166,780.134225190875,1.0,1.0,6.004474173028928
18,10,June,31,1.2157,33.89979984587933,1016.9939953763799,1.0,1.0,13.899799845879329
18,10,March,30,1.2157,13.827971449260408,428.66711492707265,1.0,-0.0,13.827971449260408
18,10,March,31,1.2157,7.920550110366108,245.53705342134936,1.0,-0.0,7.920550110366108
18,10,May,30,1.2157,26.00447417302918,806.1386993639046,1.0,1.0,6.004474173029168
