iteration,Month,TimeIndex,cut_type,selection_rule,dual_selection,rhs_at_current_SEK,true_objective_SEK,theta_at_current_SEK,violation_SEK,nonzeros,n_arcs,n_vars,termination
6,November,36,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,452.8609337965519,452.8609337965519,0.0,452.8609337965519,5,120,1080,optimal
6,September,19,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,441.0988558401241,441.0988558401241,0.0,441.0988558401241,11,130,1170,optimal
6,October,33,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,370.4821502714641,370.4821502714641,0.0,370.4821502714641,8,124,1116,optimal
6,January,20,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,291.4166834125216,291.4166834125216,0.0,291.4166834125216,5,130,1170,optimal
6,November,23,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,270.86173134029775,270.86173134029775,0.0,270.86173134029775,5,126,1134,optimal
6,June,33,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,260.07920241781903,260.07920241781903,0.0,260.07920241781903,3,124,1116,optimal
6,June,26,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,231.54021715286476,231.54021715286476,0.0,231.54021715286476,3,122,1098,optimal
6,June,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,220.13621094858115,220.13621094858115,0.0,220.13621094858115,6,130,1170,optimal
6,June,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,175.9239072246811,175.9239072246811,0.0,175.9239072246811,4,130,1170,optimal
6,September,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,132.83066160410078,132.83066160410078,0.0,132.83066160410078,2,130,1170,optimal
6,January,23,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,128.40648842185473,128.40648842185473,0.0,128.40648842185473,3,126,1134,optimal
6,October,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,120.10403806404707,120.10403806404707,0.0,120.10403806404707,3,130,1170,optimal
6,February,23,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,115.98005405844943,115.98005405844943,0.0,115.98005405844943,2,126,1134,optimal
6,March,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,115.9108266879124,115.9108266879124,0.0,115.9108266879124,13,130,1170,optimal
6,December,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,69.00283661468126,69.00283661468126,0.0,69.00283661468126,4,130,1170,optimal
6,September,33,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,58.43586798030585,58.43586798030585,0.0,58.43586798030585,7,124,1116,optimal
6,April,17,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,37.60073766546579,37.60073766546579,0.0,37.60073766546579,3,130,1170,optimal
6,September,34,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,28.55569540591567,28.55569540591567,0.0,28.55569540591567,5,128,1152,optimal
6,August,33,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,27.935379336505463,27.935379336505463,0.0,27.935379336505463,3,124,1116,optimal
6,October,24,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,22.280700510487318,22.280700510487318,0.0,22.280700510487318,3,126,1134,optimal
6,May,16,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,20.738831899130375,20.738831899130375,0.0,20.738831899130375,4,130,1170,optimal
6,August,2,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,15.536814397556562,15.536814397556562,0.0,15.536814397556562,5,90,810,optimal
6,January,3,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,11.714895811995866,11.714895811995866,0.0,11.714895811995866,5,92,828,optimal
6,April,18,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,10.952010589643141,10.952010589643141,0.0,10.952010589643141,3,130,1170,optimal
6,June,12,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,9.079013290577764,9.079013290577764,0.0,9.079013290577764,5,96,864,optimal
6,September,25,type_assignment_LP_dual_optimality,standard,standard_primal_shadow_dual,1.5,1.5,0.0,1.5,3,118,1062,optimal
